assetId,profileId,gender,numericId,identityScope,isReserve,reserveStatus,activeForTarget,identityDecision,shotType,targetFaceType,targetLooksLevel,targetLooksLevelBand,status,localPath,finalPath,approvedPath,rejectedPath,expectedRawPath,expectedFinalPath,expectedApprovedPath,expectedRejectedPath,storagePath,legacyStoragePath,model,size,quality,outputFormat,promptHash,referenceAssetId,referenceLocalPath,resolvedReferencePath,attempt,attemptCount,dryRun,updatedAt,error
male_001__face_card__v001,male_001,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_001__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_001__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_001__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_001__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_001__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_001__face_card__v001__attempt01.png,ai_profiles/male/001/face_card.png,ai_profiles/male/001.png,codex-built-in-imagegen,1024x1536,high,png,a90f92cfb3e5786ab23748a9,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_001__silhouette_card__v001,male_001,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_001__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_001__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_001__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_001__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_001__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_001__silhouette_card__v001__attempt01.png,ai_profiles/male/001/silhouette_card.png,ai_profiles/male/001.png,codex-built-in-imagegen,1024x1536,high,png,5b5b3fddb9ed3bcdb969ddb4,male_001__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_001__vibe_card__v001,male_001,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_001__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_001__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_001__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_001__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_001__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_001__vibe_card__v001__attempt01.png,ai_profiles/male/001/vibe_card.png,ai_profiles/male/001.png,codex-built-in-imagegen,1024x1536,high,png,61ad1f578c59f536b2529fbb,male_001__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/001/face_card.png,,0,False,2026-05-06T23:01:11+00:00,
male_002__face_card__v001,male_002,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_002__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_002__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_002__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_002__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_002__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_002__face_card__v001__attempt01.png,ai_profiles/male/002/face_card.png,ai_profiles/male/002.png,codex-built-in-imagegen,1024x1536,high,png,e00e0fa2e19266686bb5f47a,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_002__silhouette_card__v001,male_002,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_002__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_002__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_002__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_002__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_002__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_002__silhouette_card__v001__attempt01.png,ai_profiles/male/002/silhouette_card.png,ai_profiles/male/002.png,codex-built-in-imagegen,1024x1536,high,png,2216d270647ca063d00d5fc4,male_002__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_002__vibe_card__v001,male_002,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_002__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_002__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_002__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_002__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_002__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_002__vibe_card__v001__attempt01.png,ai_profiles/male/002/vibe_card.png,ai_profiles/male/002.png,codex-built-in-imagegen,1024x1536,high,png,3e25ab270049a53931d1ad7b,male_002__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/002/face_card.png,,0,False,2026-05-06T23:01:11+00:00,
male_003__face_card__v001,male_003,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_003__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_003__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_003__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_003__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_003__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_003__face_card__v001__attempt01.png,ai_profiles/male/003/face_card.png,ai_profiles/male/003.png,codex-built-in-imagegen,1024x1536,high,png,061c368aeb8c1316454c0d21,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_003__silhouette_card__v001,male_003,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_003__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_003__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_003__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_003__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_003__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_003__silhouette_card__v001__attempt01.png,ai_profiles/male/003/silhouette_card.png,ai_profiles/male/003.png,codex-built-in-imagegen,1024x1536,high,png,3c0794434c68dac56c4c074b,male_003__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_003__vibe_card__v001,male_003,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_003__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_003__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_003__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_003__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_003__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_003__vibe_card__v001__attempt01.png,ai_profiles/male/003/vibe_card.png,ai_profiles/male/003.png,codex-built-in-imagegen,1024x1536,high,png,13300f26ddb6a0b0992195f5,male_003__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/003/face_card.png,,0,False,2026-05-06T23:01:11+00:00,
male_004__face_card__v001,male_004,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_004__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_004__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_004__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_004__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_004__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_004__face_card__v001__attempt01.png,ai_profiles/male/004/face_card.png,ai_profiles/male/004.png,codex-built-in-imagegen,1024x1536,high,png,629fe4640b3e5dcbe0413483,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_004__silhouette_card__v001,male_004,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_004__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_004__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_004__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_004__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_004__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_004__silhouette_card__v001__attempt01.png,ai_profiles/male/004/silhouette_card.png,ai_profiles/male/004.png,codex-built-in-imagegen,1024x1536,high,png,da72232430b628b3bbb7399c,male_004__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_004__vibe_card__v001,male_004,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_004__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_004__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_004__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_004__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_004__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_004__vibe_card__v001__attempt01.png,ai_profiles/male/004/vibe_card.png,ai_profiles/male/004.png,codex-built-in-imagegen,1024x1536,high,png,5f7315c6f44abb3295495d8c,male_004__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/004/face_card.png,,0,False,2026-05-06T23:01:11+00:00,
male_005__face_card__v001,male_005,male,,production,False,,True,,face_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_005__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_005__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_005__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_005__face_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_005__face_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_005__face_card__v001__attempt01.png,ai_profiles/male/005/face_card.png,ai_profiles/male/005.png,codex-built-in-imagegen,1024x1536,high,png,121185a82bc0d9ae55c401f0,,,,,0,False,2026-05-10T14:25:21+00:00,missing_image
male_005__silhouette_card__v001,male_005,male,,production,False,,True,,silhouette_card,,,,missing,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_005__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_005__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_005__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_005__silhouette_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/silhouette_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_005__silhouette_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_005__silhouette_card__v001__attempt01.png,ai_profiles/male/005/silhouette_card.png,ai_profiles/male/005.png,codex-built-in-imagegen,1024x1536,high,png,c5dbf8625b66e31152b0e254,male_005__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/face_card.png,,0,False,2026-05-10T12:28:48+00:00,missing_image
male_005__vibe_card__v001,male_005,male,,production,False,,True,,vibe_card,,,,prepared,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_005__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_005__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_005__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/raw/male_005__vibe_card__v001__attempt01.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/vibe_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/approved/male_005__vibe_card__v001.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/rejected/male_005__vibe_card__v001__attempt01.png,ai_profiles/male/005/vibe_card.png,ai_profiles/male/005.png,codex-built-in-imagegen,1024x1536,high,png,fd1aa6f25235ad39401eb236,male_005__face_card__v001,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/face_card.png,C:/Users/samsung/StudioProjects/semisemifinal/ai_image/male/005/face_card.png,,0,False,2026-05-06T23:01:11+00:00,
